sample_id,filename,source_path,checksum_sha256,movement_label_id,movement_label,participant_id,arm_code,arm,recording_id,split_group,sensor_location,device_model,device_orientation,sampling_rate_hz,original_length,processed_length,channel_names,quality_flag,sample_index,length_strategy,tensor_axis_order
ksas_m4_p07_i,4-7-i.csv,data/raw/KSAS-Dataset/movements/4-7-i.csv,d0ef4aed724a5e4c58208da2f396ac0282acd0df8c38feaab506a9219e6690ec,4,outward downward block,P07,i,left,4-7-i,P07,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,195,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p08_d,4-8-d.csv,data/raw/KSAS-Dataset/movements/4-8-d.csv,054c0d04e428d39ede02d63d034d24cb52bbbbfa86242e5aed56825e569428a6,4,outward downward block,P08,d,right,4-8-d,P08,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,196,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p08_i,4-8-i.csv,data/raw/KSAS-Dataset/movements/4-8-i.csv,26313f8db8fea8819b66e6779933493d629dd0727ae4634e936ffefa7e441191,4,outward downward block,P08,i,left,4-8-i,P08,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,197,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p09_d,4-9-d.csv,data/raw/KSAS-Dataset/movements/4-9-d.csv,da4a64537aa25c99df331b39717897369661c76e0dd8522ee2331081daf05044,4,outward downward block,P09,d,right,4-9-d,P09,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,198,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p09_i,4-9-i.csv,data/raw/KSAS-Dataset/movements/4-9-i.csv,f1afdf46eef8ad859a5043096343f6794d83f056a3d4f3c5289a386b12a6db27,4,outward downward block,P09,i,left,4-9-i,P09,smartphone,XiaoMi Mi A2,,,43,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,199,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p01_d,5-1-d.csv,data/raw/KSAS-Dataset/movements/5-1-d.csv,72f49f55bd292ad5809341c95dfe10b7853095a7844fe8c531cb22d75d443abd,5,rear elbow block,P01,d,right,5-1-d,P01,smartphone,XiaoMi Mi A2,,,40,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,200,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p01_i,5-1-i.csv,data/raw/KSAS-Dataset/movements/5-1-i.csv,09443304050c8e512655178951bc4ad63b5c2aa710dcf1b01d083171bb8dd96d,5,rear elbow block,P01,i,left,5-1-i,P01,smartphone,XiaoMi Mi A2,,,42,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,201,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p10_d,5-10-d.csv,data/raw/KSAS-Dataset/movements/5-10-d.csv,f5eac02e14b5acea51809de1e3c0850a4a86a7f83e73e5760c719ca85bf30b29,5,rear elbow block,P10,d,right,5-10-d,P10,smartphone,XiaoMi Mi A2,,,29,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,202,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p10_i,5-10-i.csv,data/raw/KSAS-Dataset/movements/5-10-i.csv,3bf0fd54b1e2651504d71a8e2816ac3ae64bfe6fc45b2e5f5661c2fc38cee550,5,rear elbow block,P10,i,left,5-10-i,P10,smartphone,XiaoMi Mi A2,,,22,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,203,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p11_d,5-11-d.csv,data/raw/KSAS-Dataset/movements/5-11-d.csv,973435227898a5238487a7be54d1537873640a0dc706bdb5bb7f17d7cbe87ed2,5,rear elbow block,P11,d,right,5-11-d,P11,smartphone,XiaoMi Mi A2,,,23,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,204,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p11_i,5-11-i.csv,data/raw/KSAS-Dataset/movements/5-11-i.csv,4b7695f2ebf53fb8bce6fe761162d558fcb9149a5481dfc465e2a09afa9f1720,5,rear elbow block,P11,i,left,5-11-i,P11,smartphone,XiaoMi Mi A2,,,24,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,205,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p12_d,5-12-d.csv,data/raw/KSAS-Dataset/movements/5-12-d.csv,36743d0399d878abc066fb8d58990c1c4b90fedb48c626e8016906667670538d,5,rear elbow block,P12,d,right,5-12-d,P12,smartphone,XiaoMi Mi A2,,,24,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,206,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p12_i,5-12-i.csv,data/raw/KSAS-Dataset/movements/5-12-i.csv,2ff7286d3043817011ac13a09f9430f8df4adb37f1ce254e546f8406a7e461ea,5,rear elbow block,P12,i,left,5-12-i,P12,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,207,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p13_d,5-13-d.csv,data/raw/KSAS-Dataset/movements/5-13-d.csv,775f3e71f88ec7ee03886240b774bc3222afd4514344c8376d0bc59676e68001,5,rear elbow block,P13,d,right,5-13-d,P13,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,208,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p13_i,5-13-i.csv,data/raw/KSAS-Dataset/movements/5-13-i.csv,53d0d6dcc67054ca524fa5a3e94b71f823347fb3ed2c456d4ee3095007270235,5,rear elbow block,P13,i,left,5-13-i,P13,smartphone,XiaoMi Mi A2,,,34,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,209,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p14_d,5-14-d.csv,data/raw/KSAS-Dataset/movements/5-14-d.csv,48832657753daa06939e790e131c087ad3efa5d4c1a8ec04993010542e922ab3,5,rear elbow block,P14,d,right,5-14-d,P14,smartphone,XiaoMi Mi A2,,,42,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,210,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p14_i,5-14-i.csv,data/raw/KSAS-Dataset/movements/5-14-i.csv,b34f759dd62a63f24befb94af2341f71dbfff788183e6ef3e1fe435c9292e952,5,rear elbow block,P14,i,left,5-14-i,P14,smartphone,XiaoMi Mi A2,,,28,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,211,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p15_d,5-15-d.csv,data/raw/KSAS-Dataset/movements/5-15-d.csv,637d9a35db22590f2ea3c71bce411e792dc8415c644d2ddc565b146fad2a3cc9,5,rear elbow block,P15,d,right,5-15-d,P15,smartphone,XiaoMi Mi A2,,,30,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,212,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p15_i,5-15-i.csv,data/raw/KSAS-Dataset/movements/5-15-i.csv,4476f36e2a963eaafb5ca79797fc0e172a82f100a39c91ecce7bbb55c135ff05,5,rear elbow block,P15,i,left,5-15-i,P15,smartphone,XiaoMi Mi A2,,,34,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,213,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p16_d,5-16-d.csv,data/raw/KSAS-Dataset/movements/5-16-d.csv,a4d5b9669b671d44c4d075edda7d3576260d5c9e977530bb5300716d1afebc0e,5,rear elbow block,P16,d,right,5-16-d,P16,smartphone,XiaoMi Mi A2,,,41,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,214,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p16_i,5-16-i.csv,data/raw/KSAS-Dataset/movements/5-16-i.csv,776c07b730e5dfa28780a3432323bfbc2f07cdd62c897dd9316c92bfd02ca248,5,rear elbow block,P16,i,left,5-16-i,P16,smartphone,XiaoMi Mi A2,,,38,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,215,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p17_d,5-17-d.csv,data/raw/KSAS-Dataset/movements/5-17-d.csv,fffd391fd4bdb3c837b756e649a85400de062f80c0be46154283346c08ed289f,5,rear elbow block,P17,d,right,5-17-d,P17,smartphone,XiaoMi Mi A2,,,38,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,216,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p17_i,5-17-i.csv,data/raw/KSAS-Dataset/movements/5-17-i.csv,3184e57ee0f05af1816b5a4b5db6859ddae1a64b3c2552b78d21883c44ebde4f,5,rear elbow block,P17,i,left,5-17-i,P17,smartphone,XiaoMi Mi A2,,,46,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,217,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p18_d,5-18-d.csv,data/raw/KSAS-Dataset/movements/5-18-d.csv,4188dcf210faa53cd108e92d5c07e087619153213db98fcfbb28fa64ef6a72f3,5,rear elbow block,P18,d,right,5-18-d,P18,smartphone,XiaoMi Mi A2,,,41,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,218,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p18_i,5-18-i.csv,data/raw/KSAS-Dataset/movements/5-18-i.csv,6452b8a8ea41f5f7aa6d6f63c53b900daf7efb8da9f55be0b2cd83a377f595fb,5,rear elbow block,P18,i,left,5-18-i,P18,smartphone,XiaoMi Mi A2,,,34,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,219,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p19_d,5-19-d.csv,data/raw/KSAS-Dataset/movements/5-19-d.csv,540f64716ce396b4b7caaafae98f720148353cb8c9c324546d33358fb3d94717,5,rear elbow block,P19,d,right,5-19-d,P19,smartphone,XiaoMi Mi A2,,,49,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,220,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p19_i,5-19-i.csv,data/raw/KSAS-Dataset/movements/5-19-i.csv,a83888e84217ce707d72be468d2c21ac45a2aee59b7540b4e96aef4ee3e25ede,5,rear elbow block,P19,i,left,5-19-i,P19,smartphone,XiaoMi Mi A2,,,49,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,221,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p02_d,5-2-d.csv,data/raw/KSAS-Dataset/movements/5-2-d.csv,ddbb86401a8c5919294ab3b817bb5656d1d79eb50b6d78ba42ae190033469dfe,5,rear elbow block,P02,d,right,5-2-d,P02,smartphone,XiaoMi Mi A2,,,41,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,222,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p02_i,5-2-i.csv,data/raw/KSAS-Dataset/movements/5-2-i.csv,37bc30917a7140bcef99d07dbcf8a8944e20223c40f27d2952a98f3efff6b5a9,5,rear elbow block,P02,i,left,5-2-i,P02,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,223,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p20_d,5-20-d.csv,data/raw/KSAS-Dataset/movements/5-20-d.csv,b562081a18c9ce732570888e148ae0afeef2c99db8e62945c948c7ba9a93ba98,5,rear elbow block,P20,d,right,5-20-d,P20,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,224,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p20_i,5-20-i.csv,data/raw/KSAS-Dataset/movements/5-20-i.csv,6593b5ef9b3c4f0bdf553d899e233765a5b173dab1d7ee7e985db262c2095fd2,5,rear elbow block,P20,i,left,5-20-i,P20,smartphone,XiaoMi Mi A2,,,25,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,225,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p03_d,5-3-d.csv,data/raw/KSAS-Dataset/movements/5-3-d.csv,32b735444496917be241e3cbf942e5171b6fcb473472d894fa83f7fabd480cfc,5,rear elbow block,P03,d,right,5-3-d,P03,smartphone,XiaoMi Mi A2,,,50,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,226,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p03_i,5-3-i.csv,data/raw/KSAS-Dataset/movements/5-3-i.csv,0fd3338bb36391b79e04e3961f9fd7463dd142f892ee2136200b4b48f2f7acd3,5,rear elbow block,P03,i,left,5-3-i,P03,smartphone,XiaoMi Mi A2,,,40,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,227,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p04_d,5-4-d.csv,data/raw/KSAS-Dataset/movements/5-4-d.csv,da6c52ae5c5362a1006082235a8fa18487dd8089bd32174d547e3beb28c69c1b,5,rear elbow block,P04,d,right,5-4-d,P04,smartphone,XiaoMi Mi A2,,,28,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,228,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p04_i,5-4-i.csv,data/raw/KSAS-Dataset/movements/5-4-i.csv,669f82f94defc961859f8d1332bac708236affcf3be8b6d15baaad484c1817e2,5,rear elbow block,P04,i,left,5-4-i,P04,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,229,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p05_d,5-5-d.csv,data/raw/KSAS-Dataset/movements/5-5-d.csv,2b09843e51831a6d5502565df8e54efc84540c089b2aa8ad9f5b8f71694cb919,5,rear elbow block,P05,d,right,5-5-d,P05,smartphone,XiaoMi Mi A2,,,32,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,230,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p05_i,5-5-i.csv,data/raw/KSAS-Dataset/movements/5-5-i.csv,a51e4ab622e7dbd723c020b89c60a9bcf6d8e277f81e73f83ebb5db028b24cf8,5,rear elbow block,P05,i,left,5-5-i,P05,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,231,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p06_d,5-6-d.csv,data/raw/KSAS-Dataset/movements/5-6-d.csv,95c0484a0fc78a919bc1a71b2d4760f0461f2f4373b20d8aee497730e6faca2d,5,rear elbow block,P06,d,right,5-6-d,P06,smartphone,XiaoMi Mi A2,,,45,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,232,right_pad_with_zeros,"sample,channel,time"
ksas_m5_p06_i,5-6-i.csv,data/raw/KSAS-Dataset/movements/5-6-i.csv,a2ab77aefa551366f9b42d0c92960f2e1b62384c721c65a39ec7a69d8620748a,5,rear elbow block,P06,i,left,5-6-i,P06,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,233,right_pad_with_zeros,"sample,channel,time"
