pattern_rank,feature_index,fold,sample_index,sample_id,participant_id,arm_code,y_true,y_pred,correct,feature_value
7,7909,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.1071428582072258
8,8453,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
9,8485,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
10,6196,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.1785714328289032
11,7944,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.6071428656578064
12,8533,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
1,8164,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
2,8429,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.01785714365541935
3,7931,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
4,6206,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.2857142984867096
5,8463,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
6,8405,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
7,7909,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
8,8453,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
9,8485,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
10,6196,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.1785714328289032
11,7944,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.6071428656578064
12,8533,3,18,ksas_m0_p18_d,P18,d,0,0,True,0.0
1,8164,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
2,8429,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.1071428582072258
3,7931,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.1428571492433548
4,6206,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.4107142984867096
5,8463,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
6,8405,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
7,7909,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.1428571492433548
8,8453,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
9,8485,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
10,6196,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.1785714328289032
11,7944,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.5714285969734192
12,8533,3,19,ksas_m0_p18_i,P18,i,0,0,True,0.0
1,8164,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
2,8429,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
3,7931,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.1607142835855484
4,6206,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.3571428656578064
5,8463,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
6,8405,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
7,7909,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.1071428582072258
8,8453,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
9,8485,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
10,6196,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.1785714328289032
11,7944,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.5892857313156128
12,8533,3,20,ksas_m0_p19_d,P19,d,0,0,True,0.0
1,8164,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0
2,8429,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.1964285671710968
3,7931,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.1607142835855484
4,6206,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.3928571343421936
5,8463,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0
6,8405,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0
7,7909,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.1071428582072258
8,8453,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0
9,8485,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0
10,6196,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.2142857164144516
11,7944,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.5892857313156128
12,8533,3,21,ksas_m0_p19_i,P19,i,0,0,True,0.0357142873108387
1,8164,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
2,8429,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
3,7931,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.2142857164144516
4,6206,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.4464285671710968
5,8463,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
6,8405,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
7,7909,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.1071428582072258
8,8453,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
9,8485,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
10,6196,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.3571428656578064
11,7944,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.6428571343421936
12,8533,3,30,ksas_m0_p05_d,P05,d,0,0,True,0.0
1,8164,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.0
2,8429,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.1607142835855484
3,7931,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.1785714328289032
4,6206,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.4464285671710968
5,8463,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.0
6,8405,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.0
7,7909,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.1071428582072258
8,8453,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.0
9,8485,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.0
10,6196,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.3035714328289032
11,7944,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.6071428656578064
12,8533,3,31,ksas_m0_p05_i,P05,i,0,0,True,0.01785714365541935
1,8164,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.5
2,8429,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.5178571343421936
3,7931,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4285714328289032
4,6206,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.3214285671710968
5,8463,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4464285671710968
6,8405,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.5
7,7909,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4107142984867096
8,8453,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4642857015132904
9,8485,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4821428656578064
10,6196,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.3214285671710968
11,7944,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.3571428656578064
12,8533,3,52,ksas_m1_p15_d,P15,d,1,1,True,0.4821428656578064
1,8164,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5178571343421936
2,8429,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.6071428656578064
3,7931,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.4464285671710968
4,6206,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5178571343421936
5,8463,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5535714030265808
6,8405,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5
7,7909,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.2857142984867096
8,8453,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5714285969734192
9,8485,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.5357142686843872
10,6196,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.4821428656578064
11,7944,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.3214285671710968
12,8533,3,53,ksas_m1_p15_i,P15,i,1,1,True,0.4285714328289032
1,8164,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.5535714030265808
2,8429,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.5892857313156128
3,7931,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4285714328289032
4,6206,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4642857015132904
5,8463,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.5535714030265808
6,8405,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.5535714030265808
7,7909,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.2857142984867096
8,8453,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.5892857313156128
9,8485,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4285714328289032
10,6196,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4642857015132904
11,7944,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4821428656578064
12,8533,3,58,ksas_m1_p18_d,P18,d,1,1,True,0.4821428656578064
1,8164,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5535714030265808
2,8429,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5892857313156128
3,7931,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.4642857015132904
4,6206,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5
5,8463,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5357142686843872
6,8405,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5714285969734192
7,7909,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.3928571343421936
8,8453,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.5892857313156128
9,8485,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.4642857015132904
10,6196,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.4821428656578064
11,7944,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.3571428656578064
12,8533,3,59,ksas_m1_p18_i,P18,i,1,1,True,0.4464285671710968
1,8164,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.3928571343421936
2,8429,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.5357142686843872
3,7931,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.4285714328289032
4,6206,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.375
5,8463,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.5178571343421936
6,8405,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.5
7,7909,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.4107142984867096
8,8453,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.5357142686843872
9,8485,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.5892857313156128
10,6196,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.3392857015132904
11,7944,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.3571428656578064
12,8533,3,60,ksas_m1_p19_d,P19,d,1,1,True,0.3571428656578064
1,8164,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5
2,8429,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.6071428656578064
3,7931,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5178571343421936
4,6206,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.4107142984867096
5,8463,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.6071428656578064
6,8405,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5535714030265808
7,7909,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5357142686843872
8,8453,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.6071428656578064
9,8485,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5714285969734192
10,6196,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.375
11,7944,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.375
12,8533,3,61,ksas_m1_p19_i,P19,i,1,1,True,0.5178571343421936
1,8164,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.4107142984867096
2,8429,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.5714285969734192
3,7931,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.4642857015132904
4,6206,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.4285714328289032
5,8463,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.6428571343421936
6,8405,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.5357142686843872
7,7909,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.5357142686843872
8,8453,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.6785714030265808
9,8485,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.6071428656578064
10,6196,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.375
11,7944,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.3035714328289032
12,8533,3,70,ksas_m1_p05_d,P05,d,1,1,True,0.4285714328289032
1,8164,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.5714285969734192
2,8429,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.6071428656578064
3,7931,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.4464285671710968
4,6206,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.4107142984867096
5,8463,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.6428571343421936
6,8405,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.5
7,7909,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.5
8,8453,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.6428571343421936
9,8485,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.5714285969734192
10,6196,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.3571428656578064
11,7944,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.375
12,8533,3,71,ksas_m1_p05_i,P05,i,1,1,True,0.4464285671710968
1,8164,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.5357142686843872
2,8429,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.4821428656578064
3,7931,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.6071428656578064
4,6206,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.4464285671710968
5,8463,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.3214285671710968
6,8405,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.4642857015132904
7,7909,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.5357142686843872
8,8453,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.3392857015132904
9,8485,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.4285714328289032
10,6196,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.5178571343421936
11,7944,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.2142857164144516
12,8533,3,92,ksas_m2_p15_d,P15,d,2,3,False,0.4107142984867096
1,8164,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.4821428656578064
2,8429,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.5178571343421936
3,7931,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.625
4,6206,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.3035714328289032
5,8463,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.3571428656578064
6,8405,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.3571428656578064
7,7909,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.5892857313156128
8,8453,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.4821428656578064
9,8485,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.4821428656578064
10,6196,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.3035714328289032
11,7944,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.1964285671710968
12,8533,3,93,ksas_m2_p15_i,P15,i,2,2,True,0.4107142984867096
1,8164,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.3571428656578064
2,8429,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.4285714328289032
3,7931,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.6428571343421936
4,6206,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.4285714328289032
5,8463,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.3035714328289032
6,8405,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.3928571343421936
7,7909,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.7142857313156128
8,8453,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.2857142984867096
9,8485,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.4464285671710968
10,6196,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.5178571343421936
11,7944,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.2142857164144516
12,8533,3,98,ksas_m2_p18_d,P18,d,2,2,True,0.375
1,8164,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.4285714328289032
2,8429,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.4464285671710968
3,7931,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.5714285969734192
4,6206,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.3392857015132904
5,8463,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.375
6,8405,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.3392857015132904
7,7909,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.6785714030265808
8,8453,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.375
9,8485,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.4107142984867096
10,6196,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.3392857015132904
11,7944,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.1607142835855484
12,8533,3,99,ksas_m2_p18_i,P18,i,2,2,True,0.4107142984867096
1,8164,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.4642857015132904
2,8429,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.4107142984867096
3,7931,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.625
4,6206,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.5535714030265808
5,8463,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.3928571343421936
6,8405,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.4285714328289032
7,7909,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.5178571343421936
8,8453,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.3928571343421936
9,8485,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.4821428656578064
10,6196,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.5714285969734192
11,7944,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.25
12,8533,3,100,ksas_m2_p19_d,P19,d,2,3,False,0.375
1,8164,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.375
2,8429,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.4464285671710968
3,7931,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.5714285969734192
4,6206,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.3392857015132904
5,8463,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.5535714030265808
6,8405,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.3214285671710968
7,7909,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.7678571343421936
8,8453,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.4285714328289032
9,8485,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.4642857015132904
10,6196,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.4642857015132904
11,7944,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.25
12,8533,3,101,ksas_m2_p19_i,P19,i,2,3,False,0.3571428656578064
1,8164,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.4821428656578064
2,8429,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.4642857015132904
3,7931,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.5714285969734192
4,6206,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.5357142686843872
5,8463,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.5
6,8405,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.4642857015132904
7,7909,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.4642857015132904
8,8453,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.4821428656578064
9,8485,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.3392857015132904
10,6196,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.5535714030265808
11,7944,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.25
12,8533,3,110,ksas_m2_p05_d,P05,d,2,3,False,0.3392857015132904
1,8164,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.3571428656578064
2,8429,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.375
3,7931,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.5535714030265808
4,6206,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.2678571343421936
5,8463,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.4464285671710968
6,8405,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.5892857313156128
7,7909,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.5357142686843872
8,8453,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.3928571343421936
9,8485,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.4821428656578064
10,6196,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.3214285671710968
11,7944,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.3035714328289032
12,8533,3,111,ksas_m2_p05_i,P05,i,2,3,False,0.4642857015132904
1,8164,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.5357142686843872
2,8429,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4464285671710968
3,7931,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.5357142686843872
4,6206,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.3928571343421936
5,8463,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4821428656578064
6,8405,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.5714285969734192
7,7909,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4642857015132904
8,8453,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4107142984867096
9,8485,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4642857015132904
10,6196,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.4642857015132904
11,7944,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.3214285671710968
12,8533,3,132,ksas_m3_p15_d,P15,d,3,3,True,0.3571428656578064
1,8164,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.4285714328289032
2,8429,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.3035714328289032
3,7931,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.6428571343421936
4,6206,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.3392857015132904
5,8463,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.4642857015132904
6,8405,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.5357142686843872
7,7909,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.6428571343421936
8,8453,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.4642857015132904
9,8485,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.5
10,6196,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.3928571343421936
11,7944,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.2142857164144516
12,8533,3,133,ksas_m3_p15_i,P15,i,3,3,True,0.3392857015132904
1,8164,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.4642857015132904
2,8429,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.3928571343421936
3,7931,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.5892857313156128
4,6206,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.4285714328289032
5,8463,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.2321428507566452
6,8405,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.3392857015132904
7,7909,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.625
8,8453,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.2321428507566452
9,8485,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.4107142984867096
10,6196,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.4464285671710968
11,7944,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.2678571343421936
12,8533,3,138,ksas_m3_p18_d,P18,d,3,2,False,0.3571428656578064
1,8164,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.4285714328289032
2,8429,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.4285714328289032
3,7931,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.5535714030265808
4,6206,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.4107142984867096
5,8463,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.5535714030265808
6,8405,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.5357142686843872
7,7909,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.4642857015132904
8,8453,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.5178571343421936
9,8485,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.375
10,6196,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.4464285671710968
11,7944,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.3392857015132904
12,8533,3,139,ksas_m3_p18_i,P18,i,3,3,True,0.375
1,8164,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.4285714328289032
2,8429,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.3928571343421936
3,7931,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.6428571343421936
4,6206,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.3928571343421936
5,8463,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.2857142984867096
6,8405,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.2142857164144516
7,7909,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.5357142686843872
8,8453,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.2678571343421936
9,8485,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.3928571343421936
10,6196,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.5178571343421936
11,7944,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.2142857164144516
12,8533,3,140,ksas_m3_p19_d,P19,d,3,3,True,0.3571428656578064
1,8164,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.5357142686843872
2,8429,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.5178571343421936
3,7931,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.5714285969734192
4,6206,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.4107142984867096
5,8463,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.6071428656578064
6,8405,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.5
7,7909,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.4642857015132904
8,8453,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.5714285969734192
9,8485,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.3928571343421936
10,6196,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.4642857015132904
11,7944,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.2321428507566452
12,8533,3,141,ksas_m3_p19_i,P19,i,3,1,False,0.3214285671710968
1,8164,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.4642857015132904
2,8429,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.4107142984867096
3,7931,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.6071428656578064
4,6206,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.4642857015132904
5,8463,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.625
6,8405,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.3928571343421936
